,account_created_at,account_lang,country_code,created_at,favourites_count,followers_count,friends_count,is_quote,is_retweet,label,lang,place_full_name,place_type,reply_to_screen_name,reply_to_status_id,reply_to_user_id,retweet_count,screen_name,source,status_id,text,user_id,verified
14,2011-04-25T09:57:10Z,,,2020-03-16T09:20:37Z,35993.0,377.0,485.0,0.0,0.0,2.0,en,,,,,,0.0,WillPaul2,Twitter for Android,1.2394816873371034e+18,On my timeline I am trying to reflect the most accurate opinion &amp; information I am coming across. I am not intending to be alarmist or dramatic. I am truly incensed about the lack of government action at a time when prevention is so important to save lives. #coronavirus #coronaau,287606687.0,0.0
15,2009-03-24T00:37:16Z,,,2020-03-16T16:26:37Z,6036.0,954.0,252.0,0.0,0.0,1.0,en,,,,,,0.0,CindyReynolds,Twitter for Android,1.2395888922962534e+18,"Another Dr who has become a #coronavirus expert. They keep lowering the age of it being serious - it was 70, then 65, now it's 60. But everyone younger will be okay if they get it. 🤔",26134438.0,0.0
16,2012-08-09T15:43:13Z,,,2020-03-16T17:52:23Z,1492.0,186.0,347.0,0.0,0.0,0.0,en,,,,,,0.0,dihelling,Twitter for iPhone,1.239610478483116e+18,"Anyone ever played the game plague, the similarities are startling 😳 never playing it again #coronavirus #Covid_19",747440400.0,0.0
17,2009-05-06T02:21:49Z,,,2020-03-16T20:15:06Z,375.0,524.0,173.0,0.0,0.0,1.0,en,,,,,,0.0,NewtonGimmick,Twitter for iPhone,1.2396463928109097e+18,Together we will get through this... I assume because it’s a Democrat hoax right?! Fucking Trump loons. #TrumpPlague #Coronavirus,38089808.0,0.0
18,2010-09-20T18:24:56Z,,,2020-03-16T01:35:20Z,1614.0,203.0,290.0,0.0,0.0,2.0,en,,,Marovm,1.239362847181697e+18,192997409.0,0.0,Marovm,Twitter for Android,1.2393645960847729e+18,"Take the time and show some gratitude, or in the LEAST be patient. These and the upcoming weeks are when we need to start showing our humanitarianism to EVERYONE. Not just ourselves.
#coronavirus #BeKind",192997409.0,0.0
19,2010-05-15T02:31:12Z,,,2020-03-16T23:28:28Z,5096.0,436.0,269.0,0.0,0.0,2.0,en,,,,,,0.0,MethodistMel,Twitter for iPhone,1.2396950583178568e+18,"In times like these, we need to resist the urge to binge on social media. Set limits. Be sensible. FaceTime with friends. Check on the vulnerable. Play. Pray. Be safe. #coronavirus #Lent2020 #QuarantineLife #Lent",144018591.0,0.0
20,2019-12-14T08:09:50Z,,,2020-03-16T21:23:11Z,28.0,43.0,221.0,0.0,0.0,0.0,en,,,,,,0.0,BikeConfidence,Twitter for Android,1.2396635287532012e+18,"Due to #COVID19 #BikeConfidence courses due to start in April will be postponed pending further government advice around groups. 

If you're looking to get back into #cycling and you live in #Hyndburn, get in touch to join our waiting list! #LetsMoveHyndburn",1.2057617680034243e+18,0.0
21,2020-03-10T07:16:36Z,,,2020-03-16T04:57:46Z,131.0,215.0,269.0,0.0,0.0,2.0,en,,,KING_RK5,1.2394149338522706e+18,1.237276035575472e+18,0.0,KING_RK5,Twitter for Android,1.239415540277371e+18,"If the entire world is ready to sacrifice two months of life, We can finish this #Coronavirus from entire world, government must help its citizens who are daily wage earners for dere living. #Lockdown each &amp; every city except emergency cases.",1.237276035575472e+18,0.0
22,2015-02-14T19:09:39Z,,,2020-03-16T10:22:19Z,4930.0,47.0,176.0,0.0,0.0,2.0,en,,,,,,0.0,lexdissent,Twitter for Android,1.2394972147220193e+18,"We stand by Italy during these trying times. Share your Support for our Italian friends, They are our colleagues, friends and family. Cari amici, siamo con voi. #COVID19 #WeStandWithItaly",3020017470.0,0.0
23,2019-07-01T20:35:20Z,,,2020-03-16T08:33:24Z,11796.0,281.0,198.0,0.0,0.0,0.0,en,,,,,,0.0,cebriicraa,Twitter for iPhone,1.2394698039429489e+18,"We stand by Italy during these trying times. Share your Support for our Italian friends, They are our colleagues, friends and family. Cari amici, siamo con voi. #COVID19 #WeStandWithItaly",1.1457930280131379e+18,0.0
24,2010-03-24T13:48:14Z,,,2020-03-16T00:49:12Z,2892.0,108.0,349.0,0.0,0.0,2.0,en,,,,,,0.0,MsECD,Twitter for iPhone,1.239352987593646e+18,So...we need to have a great plan for the next month...not just two weeks. #COVID19 #ALCORN_RYS20,125985915.0,0.0
25,2017-05-25T16:24:14Z,,,2020-03-16T21:02:39Z,1789.0,47.0,284.0,0.0,0.0,0.0,en,,,eskimita01,1.2396583613075415e+18,8.677783454584791e+17,0.0,eskimita01,Twitter for Android,1.2396583621464187e+18,"Or quarantine at this time. All they, and any bank, care about is money. If America's economy never recovers from the #CoronavirusPandemic then I hope that history books blame the banks, because it'll be their fault. 2/2",8.677783454584791e+17,0.0
26,2016-02-02T20:07:16Z,,,2020-03-16T05:18:29Z,642.0,273.0,448.0,0.0,0.0,1.0,en,,,,,,0.0,kimdotwho,Twitter for Android,1.23942075259768e+18,Only good thing to come out of #coronavirus is I don't get #GretaThunberg popping into my feed all the time!,4850699660.0,0.0
27,2015-07-02T03:16:44Z,,,2020-03-16T22:09:24Z,32031.0,170.0,240.0,0.0,0.0,1.0,en,,,,,,0.0,Khendinberg,Twitter for iPhone,1.2396751566263747e+18,Are there names for the people outside of celebrities who have #COVID19. So far I have seen not a one. Why aren’t these people blowing up on social media sharing their stories as the virus runs its course? Happens with everything else....,3354329451.0,0.0
28,2016-06-08T14:22:41Z,,,2020-03-16T22:15:55Z,29244.0,388.0,216.0,0.0,0.0,1.0,en,,,,,,0.0,charley_pickxx,Twitter for iPhone,1.2396767993842483e+18,Someone has deffo created the #coronavirus to kill the population :) #conspiracytheory,7.405496123821138e+17,0.0
29,2009-03-18T18:45:28Z,,,2020-03-16T08:09:12Z,210.0,86.0,167.0,0.0,0.0,2.0,en,,,,,,0.0,HannahKape,Twitter for iPhone,1.239463715646423e+18,So the government have told the elderly to stay in doors but supermarkets are rationing toilet paper to 1 pack per customer. How am I supposed to help out those that can’t shop? #coronavirus #SelfIsolation #panicbuyinguk,25126209.0,0.0
30,2015-02-01T07:01:21Z,,,2020-03-16T23:23:06Z,130.0,4.0,147.0,0.0,0.0,2.0,en,,,,,,0.0,robertjltaylor,Twitter for Android,1.239693705696723e+18,"If you're sad because a gig or a festival is cancelled please consider the musician who was due to play. This is hiting them so so hard. Buy music, support artists #CoronavirusOutbreak",3006075049.0,0.0
31,2015-08-08T13:58:29Z,,,2020-03-16T05:11:54Z,243.0,99.0,120.0,0.0,0.0,1.0,en,,,,,,0.0,harr1sona,Twitter for iPhone,1.2394190968711127e+18,who's trying to come over so if we get quarantined you have to stay over.. #coronavirus,3408611007.0,0.0
32,2012-02-20T20:48:29Z,,,2020-03-16T04:06:46Z,1336.0,86.0,227.0,0.0,0.0,2.0,en,,,,,,0.0,turbopasi,Twitter for Android,1.2394027061476475e+18,Our 6-month old son has a really rare heart defect so #corona #COVID19 could be really really dangerous for him ! Thanks for #SocialDistancing and #StayAtHome ! ❤You are saving lifes !,498235565.0,0.0
33,2019-03-06T14:10:29Z,,,2020-03-16T07:39:04Z,201.0,58.0,103.0,0.0,0.0,0.0,en,,,OkayGuia,1.239456128334991e+18,1.1032967961037536e+18,1.0,OkayGuia,Twitter for iPhone,1.2394561319337042e+18,This pandemic will really expose which brands are handling the crisis responsibly and which ones are happy to exploit people's lack of discipline just for a little bit of profit #COVID19,1.1032967961037537e+18,0.0
34,2011-11-11T20:38:49Z,,,2020-03-16T22:25:48Z,2682.0,132.0,192.0,0.0,0.0,0.0,en,,,,,,0.0,tnlsutiger,Twitter for Android,1.239679286463914e+18,"I really wonder how many parents will consider homeschool after this month. I think they will realize God is calling them to bring their kids home. Best decision we ever made, 7 years ago!
#homeschooling #coronavirus #freedom",410232821.0,0.0
35,2018-08-01T17:49:20Z,,,2020-03-16T04:35:24Z,9808.0,265.0,110.0,0.0,0.0,2.0,en,,,,,,2.0,ItsMe_SouDip,Twitter for Android,1.2394099110601032e+18,"#coronavirus is spreading too fast. Friends please dont travel to anywhere stay at your place. Take good precautions, maintain #SocialDistancing Dont eat junk food. Protect yourself and others 🙏🏻 #COVIDー19 #CoronaAlert",1.0247137039737651e+18,0.0
36,2013-10-17T07:37:30Z,,,2020-03-16T21:18:21Z,809.0,501.0,272.0,0.0,0.0,1.0,en,,,,,,0.0,tonyahtopaz,Twitter for iPhone,1.2396623103204557e+18,The worst part about this #coronavirus is my cable off 🤦🏾‍♀️,718770857.0,0.0
37,2012-09-11T20:48:25Z,,,2020-03-16T04:56:01Z,5424.0,209.0,286.0,0.0,0.0,1.0,en,,,,,,0.0,PYT_Mayne,Twitter for Android,1.2394151008528794e+18,Y'all really still tryna have a spring break with #coronavirus spreading,818155416.0,0.0
38,2011-08-31T20:08:57Z,,,2020-03-16T22:50:51Z,23616.0,280.0,294.0,0.0,0.0,2.0,en,,,,,,0.0,deven_sailor,Twitter for iPhone,1.2396855915094671e+18,"For those that already know and for those that have no clue, please stay at home. Don’t be a risk for yourself and more so, for others. Nobody would be happy about an infected idiot running around infecting all in his path. Don’t be that idiot. 
#COVID2019 
#CoronavirusOutbreak",365653616.0,0.0
39,2013-01-01T04:47:05Z,,,2020-03-16T01:18:16Z,7323.0,63.0,176.0,0.0,0.0,2.0,en,,,cherylhalverson,1.2393494603432223e+18,1051832612.0,0.0,cherylhalverson,Twitter for iPhone,1.2393603019983258e+18,Let’s provide them with safe access to everything they need. #pandemic #COVID19,1051832612.0,0.0
40,2010-11-16T06:41:29Z,,,2020-03-16T04:20:00Z,21.0,34.0,134.0,0.0,0.0,2.0,en,,,,,,0.0,Geoness_3D,Twitter for Android,1.2394060338203566e+18,I was reading that many cases of spread of #COVID19 are caused by asymptomatic people. If that is the case systematic screening could be a good solution to understand where the virus resides.,216269391.0,0.0
41,2014-02-21T10:01:04Z,,,2020-03-16T20:46:52Z,11029.0,207.0,396.0,0.0,0.0,2.0,en,,,,,,0.0,Gonzoweirdworld,Twitter for Android,1.239654388362367e+18,"No more games. 😟 Looks Like we will have to balance our jobs and the kids. Wife at the clinic, myself in a project packed time in the chaotic heathcare right now. Everyday a new surprise. #coronavirus #COVID19 #ShutDownGermany",2354561106.0,0.0
42,2011-05-29T12:50:05Z,,,2020-03-16T21:33:36Z,10005.0,716.0,356.0,0.0,0.0,1.0,en,,,,,,0.0,JDT147,Twitter for iPhone,1.2396661471523144e+18,President Macron of France has warned the French people not to go out or they will be punished and has put soldiers on the streets ! It’s like something out of a horror film . What are they not telling us ? #covidー19uk #CoronavirusOutbreak,307327773.0,0.0
43,2015-10-15T10:36:38Z,,,2020-03-16T07:38:27Z,1352.0,1128.0,166.0,0.0,0.0,2.0,en,,,,,,2.0,kephsa,Twitter for Android,1.2394559779273318e+18,Let's exercise extra caution during this period everyone. We will get through this pandemic. #COVID19,3964453030.0,0.0
44,2018-12-13T00:03:07Z,,,2020-03-16T11:27:55Z,15777.0,575.0,487.0,0.0,0.0,2.0,en,,,,,,0.0,Kingmohamed__,Twitter for iPhone,1.2395137222650307e+18,"More than 750 coronavirus cases, 42 deaths in Washington State.... WTF #coronavirus",1.0730053575244308e+18,0.0
45,2020-03-14T23:44:47Z,,,2020-03-16T12:58:55Z,0.0,12.0,133.0,0.0,0.0,1.0,en,,,,,,0.0,psycho_elvis_,Twitter for iPhone,1.2395366263905034e+18,The world has officially gone insane. #coronavirus #LALockdown #QuarantineLife,1.238974327451771e+18,0.0
46,2014-10-24T15:48:27Z,,,2020-03-16T23:34:31Z,506.0,83.0,231.0,0.0,0.0,2.0,en,,,,,,0.0,Si_enna7,Twitter for iPhone,1.239696578346201e+18,"Whether or not you recognize the seriousness or legitimacy of the coronavirus, what will also be serious and extremely concerning is the economic impact it will have on us. We need to prepare for THAT too. #CoronavirusOutbreak #coronavirus",2842610019.0,0.0
47,2012-05-01T15:45:21Z,,,2020-03-16T07:44:41Z,15381.0,1034.0,332.0,0.0,0.0,1.0,en,,,,,,0.0,beastAlee,Twitter for Android,1.239457545934254e+18,"As football fans, we endured one of the most boring weekend ever of a football season all thanks to #COVID19 . 😥",568309760.0,0.0
48,2016-02-28T13:14:13Z,,,2020-03-16T04:09:35Z,5407.0,62.0,403.0,0.0,0.0,2.0,en,,,,,,0.0,nagragada97,Twitter for Android,1.2394034127535022e+18,Be Safe from #coronavirus infection,7.039312101378621e+17,0.0
49,2019-12-19T06:28:02Z,,,2020-03-16T23:15:34Z,1754.0,57.0,104.0,0.0,0.0,1.0,en,,,,,,0.0,ChrisB892020,Twitter for iPhone,1.239691808726233e+18,I don’t think a Military curfew or Marshal law will be needed for this virus/ pandemic. I’m just glad we aren’t dealing with a Airborne Ebola. #WorkFromHome #COVIDー19 #StayHomeSaveLives #CoronavirusOutbreak,1.2075480889168282e+18,0.0
50,2008-03-23T18:55:45Z,,,2020-03-16T22:04:17Z,5738.0,217.0,342.0,0.0,0.0,2.0,en,,,,,,0.0,jenrazzle,Twitter for iPhone,1.239673869302149e+18,A thing you should not start doing is reading about the people under 40 who have died from Coronavirus / who are currently in comas. #coronavirus,14203183.0,0.0
51,2016-12-28T16:47:36Z,,,2020-03-16T20:53:00Z,22379.0,188.0,415.0,0.0,0.0,2.0,en,,,,,,0.0,gmorgan2001,Twitter for iPhone,1.2396559304611185e+18,"The spread of Covid-19 is out of control, we must postpone all primaries until this is under control. Knowing the American election system, these primaries will result in hundreds standing in lines for hours on end. This is definitely a disaster waiting to happen. #coronavirus",8.141508211223101e+17,0.0
52,2011-01-14T22:09:19Z,,,2020-03-16T16:45:11Z,941.0,229.0,397.0,0.0,0.0,0.0,en,,,,,,0.0,ChrismCy,Twitter for iPhone,1.2395935684671283e+18,"I guess after #elevenses &amp; a #champagnelunch #the #primeminisiter is now having to sleep it off, before having &amp; #hightea &amp; #dinner before giving everyone some idea of what the future holds with his #coronavirus #daily #Pressconference",238318987.0,0.0
53,2019-12-07T19:36:16Z,,,2020-03-16T21:21:36Z,1244.0,146.0,218.0,0.0,0.0,0.0,en,,,,,,0.0,KrisYoder3,Twitter for Android,1.2396631299923313e+18,Today my boss said we can start saving our used sandpaper so if anyone would like to buy some it's available at my house.#COVID19,1.203397790564569e+18,0.0
54,2013-10-08T15:54:21Z,,,2020-03-16T08:45:42Z,1570.0,82.0,185.0,0.0,0.0,1.0,en,,,,,,0.0,ellie34833207,Twitter for iPhone,1.2394728987730616e+18,These conspiracy theories about #coronavirus is making me think I’m in an episode of black mirror 👀,705155609.0,0.0
55,2016-11-14T12:27:22Z,,,2020-03-16T04:28:14Z,883.0,106.0,165.0,0.0,0.0,1.0,en,,,,,,0.0,pavankhedkar07,Twitter for Android,1.2394081069766e+18,"If u got infected with corona.Thats Ok. Don't panic. It can easily recover by eating healthy food and throw your fear into dustbin.Stay smile and face to the corona with big smile..#coronavirus will go out in 2 weeks from ur body if u face calmly.
#CoronavirusOutbreak #COVIDー19",7.981402626523136e+17,0.0
56,2020-02-09T18:22:51Z,,,2020-03-16T16:17:40Z,2.0,0.0,134.0,0.0,0.0,1.0,en,,,,,,0.0,RobGolding652,Twitter for iPhone,1.239586643067261e+18,In all this mess I think we can all agree that ‘The Corona Isolation Imperative’ is a f*cking phenomenal band name. #coronapocolypse #covidー19 #coronavirus,1.2265721068272271e+18,0.0
57,2016-01-23T17:24:36Z,,,2020-03-16T14:44:08Z,6124.0,369.0,289.0,0.0,0.0,1.0,en,,,,,,0.0,Guerra__Jose,Twitter for iPhone,1.2395631039243387e+18,"Seen gas for $1.89 today...
#CoronaVirus is kind of... bussin 🤷‍♂️",4839098313.0,0.0
58,2015-01-06T00:48:43Z,,,2020-03-16T09:18:26Z,580.0,85.0,195.0,0.0,0.0,0.0,en,,,,,,2.0,SolTheReject,Twitter for iPhone,1.2394811397791416e+18,"shout out to all  workers, no more person to person transactions, put everything online. digital age is here y’all #coronavirus",2960192864.0,0.0
59,2008-06-26T14:23:58Z,,US,2020-03-16T18:45:09Z,272.0,454.0,124.0,0.0,0.0,2.0,en,"Austin, TX",city,bradwethington,1.239623756710019e+18,15244285.0,0.0,bradwethington,Twitter for iPhone,1.239623758161367e+18,Don’t respond the same way when asked to consider the larger picture. Be considerate of all that will and could be affected. We are in this together. #Covid_19,15244285.0,0.0
60,2009-06-09T08:12:35Z,,,2020-03-16T18:41:48Z,3649.0,196.0,414.0,0.0,0.0,1.0,en,,,,,,0.0,vermanikhilv,Twitter for Android,1.239622914032337e+18,"Breaking : Govt to demolish all the hospitals in the country and build statues instead to tackle Corona virus situation. Work on war footing.

#Corona #CoronavirusOutbreak #statue",45793520.0,0.0
61,2017-05-26T04:19:02Z,,,2020-03-16T09:09:12Z,3225.0,337585.0,269.0,0.0,0.0,2.0,en,,,,,,38.0,AppValley_vip,Twitter for iPhone,1.2394788164240712e+18,"Stay home and stay safe everyone 💙
#COVID19",8.679582306049597e+17,0.0
62,2018-05-22T01:05:17Z,,,2020-03-16T16:45:13Z,427.0,110.0,193.0,0.0,0.0,2.0,en,,,,,,0.0,SLicKShoTAc3,Twitter for Android,1.2395935757274112e+18,"Schools out, NJ has a curfew, stockmarket crashing, Virus causing chaos. Not the movie ya thought 2020 was gonna be huh? #staybeautifulpeeps and be safe. Look out for those who need it. 🙏❤🤙 

#coronavirus #NJ #nycshutdown #schoolclosure #NYC #CoronavirusOutbreak",9.987314887483433e+17,0.0
63,2018-03-18T16:41:04Z,,,2020-03-16T10:51:34Z,22634.0,4197.0,311.0,0.0,0.0,1.0,en,,,,,,0.0,kirti_sd,Twitter for Android,1.2395045770801152e+18,"Magnitude of idiocy is directly proportional to amplitude of outbreak.
#coronavirus",9.75411778157994e+17,0.0
64,2014-02-23T22:08:44Z,,,2020-03-16T00:30:52Z,8108.0,119.0,238.0,0.0,0.0,2.0,en,,,,,,0.0,samallen_0_0,Twitter for iPhone,1.2393483722905805e+18,This week is crucial in the UK for taking #covidー19uk #Coronavirus very seriously. I’m avoiding uni dorms and spending my time at home regardless of my Uni’s guidelines (which are yet to be announced fully).,2361722033.0,0.0
65,2011-07-31T23:00:23Z,,,2020-03-16T21:10:19Z,1989.0,463.0,333.0,0.0,0.0,2.0,en,,,MyyySharona,1.239660035040596e+18,346225472.0,0.0,MyyySharona,Twitter for iPhone,1.2396602885106934e+18,"I have heard that #Covid19 has also struck in the USA. I advise you not to leave your house. Always wash your hands and buy masks and latex gloves. In ITALY, the supermarkets are always open and there is no lack of food. A strong hug to all. 🤗",346225472.0,0.0
66,2014-11-11T06:59:24Z,,,2020-03-16T00:40:58Z,2081.0,382.0,462.0,0.0,0.0,2.0,en,,,,,,0.0,truelovescam,Twitter for iPhone,1.2393509139463782e+18,No joke. #COVID19 stays active on up to 3 days on plastic and metal and at least one day on cardboard. Once ya get back in wash everything.,2896223052.0,0.0
67,2012-08-29T14:11:23Z,,,2020-03-16T06:52:48Z,4784.0,191.0,280.0,0.0,0.0,2.0,en,,,,,,0.0,DAnneCazette,Twitter for iPhone,1.2394444900557128e+18,"We stand by Italy during these trying times. Share your Support for our Italian friends, They are our colleagues, friends and family. Cari amici, siamo con voi. #COVID19 #WeStandWithItaly",789428053.0,0.0
68,2009-12-23T20:29:01Z,,,2020-03-16T22:06:03Z,11837.0,174.0,197.0,0.0,0.0,2.0,en,,,,,,0.0,spookypigeons,Twitter for iPhone,1.2396743161507062e+18,"Today I had to tell my student workers that they are forced off campus, with unpaid leave, until further notice due to #COVID19. I tried everything to keep them on campus for as long as possible. It’s a rough day to be working in #HigherEd 💔",98954066.0,0.0
69,2013-07-01T09:28:53Z,,,2020-03-16T20:39:24Z,1016.0,132.0,349.0,0.0,0.0,2.0,en,,,,,,0.0,CedWu,Twitter for Android,1.2396525092845773e+18,Overreaction is the best reaction tbh #COVID19 #coronavirus,1560126451.0,0.0
70,2016-08-11T13:41:17Z,,,2020-03-16T05:54:13Z,2316.0,180.0,281.0,0.0,0.0,2.0,en,,,,,,0.0,Rx_Girls,Twitter for iPhone,1.2394297455547392e+18,"Why won’t people listen to the experts? If frontline healthcare providers aren’t scared and are *trying* to explain sensible information, why would you not listen? Your google search and tv anchor did not make you more knowledgeable. 💡 #healthcare #Frontlines #COVID19 #FixRx",7.637320184923423e+17,0.0
71,2009-03-08T19:40:30Z,,US,2020-03-16T12:13:45Z,7442.0,205.0,233.0,0.0,0.0,1.0,en,"Louisiana, USA",admin,,,,0.0,insertbarfnoise,Twitter for iPhone,1.239525259377873e+18,Hear me out- weren’t people dying from a mysterious vaping disease a few months ago that affected the lungs? Is that still a thing too? #coronavirus,23344835.0,0.0
72,2014-11-22T17:32:29Z,,,2020-03-16T11:34:02Z,19794.0,182.0,490.0,0.0,0.0,2.0,en,,,,,,0.0,PurpleAl_twt,Twitter for Android,1.239515262329774e+18,"Today Armenian Government declared the state of emergency.😔
#coronavirus",2907355644.0,0.0
73,2020-02-16T14:55:15Z,,,2020-03-16T19:18:50Z,2742.0,83.0,457.0,0.0,0.0,2.0,en,,,,,,0.0,Judi42107914,Twitter for iPhone,1.2396322359444275e+18,All those people moaning about not being able to go on holiday.. think of all those at risk of going unpaid for weeks on end or even losing their jobs! You will get a refund!! They won’t!! #covidー19uk #CoronavirusOutbreak #COVID19 #coronavirus #coronavirusuk #CoronaVirusUpdates,1.229056604655571e+18,0.0
74,2009-04-20T00:35:26Z,,,2020-03-16T00:51:32Z,390.0,36.0,328.0,0.0,0.0,2.0,en,,,,,,0.0,dinkletrek,Twitter for Android,1.2393535709121372e+18,"Only 1 confirmed case of COVID-19 in ND and they decided to close the schools here. While I want my kid in school, this is the right call.

#COVID19 #coronavirus",33355106.0,0.0
75,2016-06-24T05:39:52Z,,,2020-03-16T23:30:53Z,649.0,115.0,305.0,0.0,0.0,2.0,en,,,,,,0.0,LizTurnbull5,Twitter for iPhone,1.2396956638618624e+18,"Recently found out both my work places are closing for now due to #coronavirus ...small businesses are truly suffering and so are employees. That said, glad preventative measures are in place #seattlecovid19 #Seattle",7.462162504438907e+17,0.0
76,2019-07-09T05:00:24Z,,,2020-03-16T15:11:16Z,1448.0,67.0,143.0,0.0,0.0,1.0,en,,,,,,0.0,HomoDeplorable,Twitter for Android,1.2395699320834376e+18,I'm all for dropping a nuke on China. They need to pay for this ruckus #coronavirus,1.1484568458724229e+18,0.0
77,2011-10-23T14:22:19Z,,,2020-03-16T22:40:06Z,10989.0,517.0,466.0,0.0,0.0,2.0,en,,,,,,2.0,DaleBurnay,Twitter for Android,1.2396828852688282e+18,"Just came back from a trip to grocery store, lots of empty shelves. People are looking so stressed. Kudos to cashiers, stock clerks, anyone working in retail during this challenging times. You are under paid and seldom appreciated. Thanks to each of you!! #cdnpoli #coronavirus",396602871.0,0.0
78,2009-08-28T12:31:16Z,,,2020-03-16T09:38:28Z,2422.0,22916.0,244.0,0.0,0.0,2.0,en,,,veen_th,1.2394751280286392e+18,69575601.0,1.0,veen_th,Twitter for iPhone,1.239486178618835e+18,"33 new cases reported in today, bringing the total number of cases in #Thailand to 147 cases. #COVIDー19 #coronavirus",69575601.0,0.0
